33276252	Association of inhaled and systemic corticosteroid use with Coronavirus Disease 2019 (COVID-19) test positivity in patients with chronic pulmonary diseases.
35905935	Viral clearance after early corticosteroid treatment in patients with moderate or severe covid‑19.
33282889	Increasing Age, the Existence of Comorbidities, and Corticosteroid Treatment in Combination With Antiviral Therapy Prolongs the Recovery of SARS-COV-2-Infected Patients, Measured as the Conversion From Positive to Negative rtPCR: A 239 Patients’ Retrospective Study.
33784966	Hydroxychloroquine/Azithromycin treatment, QT interval and ventricular arrhythmias in hospitalized patients with COVID‐19.
-	Adjunctive favipiravir for severe COVID-19: a retrospective observational study of the first 41 patients in Thailand.
-	An open-label, randomized trial of the combination of IFN-k plus TFF2 with standard care in the treatment of patients with moderate COVID-19.
33274479	Cyclosporine A plus low‐dose steroid treatment in COVID‐19 improves clinical outcomes in patients with moderate to severe disease. A pilot study.
33262415	A systematic review of corticosteroid treatment for noncritically ill patients with COVID‑19.
35680172	Metformin and risk of mortality in patients hospitalised with COVID-19: a retrospective cohort analysis.
-	Synergistic Effect of Quercetin and Vitamin C Against COVID-19: Is A Possible Guard for Front liners?
33259916	Hydroxychloroquine lung pharmacokinetics in critically ill patients infected with COVID-19.
33264276	A Retrospective Study on the Effects of Convalescent Plasma Therapy in 24 Patients Diagnosed with COVID-19 Pneumonia in February and March 2020 at 2 Centers in Wuhan, China.
34803159	INFLUENCE OF TOCILIZUMAB ON THE OUTCOME OF PATIENTS WITH COVID-19. RETROSPECTIVE OBSERVATIONAL STUDY.
33200081	Preventive Efficacy of Tenofovir/Emtricitabine Against Severe Acute Respiratory Syndrome Coronavirus 2 Among Pre-Exposure Prophylaxis Users.
33278625	A five day course of ivermectin for the treatment of COVID-19 may reduce the duration of illness.
35895276	Efficacy of Remdesivir in Covid-19 Patients
-	Association between renin-angiotensin-aldosterone system inhibitor use and covid-19 hospitalization and death: a 1,4 million patient nation-wide registry analysis.
35695334	Systematic review on current antiviral therapy in COVID-19 pandemic.
33251016	Assessment of schistosomiasis endemicity and preventive treatment on coronavirus disease 2019 outcomes in Africa.
33259913	A COVID-19 Prophylaxis? Lower incidence associated with prophylactic administration of Ivermectin.
33252992	Rapid review of suspected adverse drug events due to remdesivir in the WHO database
35620541	Treatment of COVID-19 patients with the anti-CD6 antibody itolizumab.
33217362	Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18–59 years: a randomised, double-blind, placebo-controlled, phase 1/2 clinical trial.
35839363	Insulin Treatment Is Associated with Increased Mortality in Patients with COVID-19 and Type 2 Diabetes.
33250495	Comparison of clinical and laboratory features and treatment options of 237 symptomatic and asymptomatic children infected with SARS-CoV-2 in the early phase of the COVID-19 pandemic in Turkey.
-	Tocilizumab and COVID-19: A Meta-Analysis of 2120 Patients with Severe Disease 1 and Implications for Clinical Trial Methodologies.
33256382	Mortality reduction in 46 patients with severe COVID-19 treated with hyperimmune plasma. A proof-of-concept, single-arm, multicenter trial.
34889863	Renin-angiotensin system antagonists are associated with lower mortality in hypertensive patients with COVID-19.
34613881	A Case–Control Study of the 2019 Influenza Vaccine and Incidence of COVID-19 Among Healthcare Workers.
33251522	Predictors of Mortality and Effect of Drug Therapies in Mechanically Ventilated Patients With Coronavirus Disease 2019: A Multicenter Cohort Study.
32702098	Continued In-Hospital Angiotensin-Converting Enzyme Inhibitor and Angiotensin II Receptor Blocker Use in Hypertensive COVID-19 Patients Is Associated With Positive Clinical Outcome.
33241872	Tocilizumab administration is associated with reduction in biomarkers of coronavirus disease 2019 (COVID-19) infection.
33238596	Soluble Receptor for Advanced Glycation End Products and Its Forms in COVID-19 Patients with and without Diabetes Mellitus: A Pilot Study on Their Role as Disease Biomarkers.
35219601	Corticosteroids treatment in severe patients with COVID-19: a propensity score matching study.
35893672	The effectiveness of early anticoagulant treatment in Covid-19 patients.
33247380	Do Zinc Supplements Enhance the Clinical Efficacy of Hydroxychloroquine?: a Randomized, Multicenter Trial
33244512	Safety and Efficacy of Apixaban For Therapeutic Anticoagulation in Critically Ill ICU Patients with Severe COVID-19 Respiratory Disease.
33236114	Serum 25(OH)D Level on Hospital Admission Associated With COVID-19 Stage and Mortality.
34740598	Effects of Recent Use of Renin-Angiotensin System Inhibitors on Mortality of Patients With Coronavirus Disease 2019.
33235888	Antivirals With Adjunctive Corticosteroids Prevent Clinical Progression of Early Coronavirus 2019 Pneumonia: A Retrospective Cohort Study.
33231487	Association of Angiotensin-Converting Enzyme Inhibitors and Angiotensin II Blockers With Severity of COVID-19: A Multicenter, Prospective Study.
-	Prescribing practices of lopinavir/ritonavir, hydroxychloroquine and azithromycin during the COVID-19 epidemic crisis and pharmaceutical interventions in a French teaching hospital.
35404846	Treatment of SARS-cov-2 pneumonia with favipiravir: Early results from the Ege University cohort, Turkey.
35761219	A Randomized Trial of Convalescent Plasma in Covid-19 Severe Pneumonia.
34661247	Evidence for treatment with estradiol for women with SARS-CoV-2 infection.
33624299	A Cluster-Randomized Trial of Hydroxychloroquine for Prevention of Covid-19.
-	The effect of anticoagulation on clinical outcomes in novel Coronavirus (COVID-19) pneumonia in a U.S. cohort.
33232277	Estimating the release of inflammatory factors and use of glucocorticoid therapy for COVID-19 patients with comorbidities.
-	Efficacy of therapeutic plasma exchange in the treatment of penn class 3 and 4 cytokine release syndrome complicating COVID-19.
33231925	Assessment of COVID-19 Treatment containing both Hydroxychloroquine and Azithromycin: A Natural Clinical Trial.
33225306	Intravenous Immunoglobulin Plus Methylprednisolone Mitigate Respiratory Morbidity in Coronavirus Disease 2019
33227231	Therapeutic potential of ivermectin as add-on treatment in COVID 19: A systematic review and meta-analysis.
35502801	A Propensity-Matched Cohort Study of Tocilizumab in Patients With Coronavirus Disease 2019.
33186991	Anticoagulation in COVID-19: Effect of Enoxaparin, Heparin, and Apixaban on Mortality
-	linical Characteristics and Outcomes of 905 COVID-19 Patients Admitted to Imam Khomeini Hospital Complex in the Capital City of Tehran, Iran.
32965359	The effects of favipiravir on hematological parameters of covıd-19 patients.
33216906	The effect of IL-6 inhibitors on mortality among hospitalized COVID-19 patients: a multicenter study.
35894609	Renin–angiotensin system inhibitors and mortality in patients with COVID‐19.
33219551	High-Dose Methylprednisolone in Nonintubated Patients with Severe COVID-19 Pneumonia.
35874909	Randomized double-blinded placebo-controlled trial of hydroxychloroquine with or without azithromycin for virologic cure of non-severe Covid-19.
35885517	Safety of hydroxychloroquine and darunavir or lopinavir in COVID-19 infection.
33219294	Adverse impact of renin–angiotensin system blockade on the clinical course in hospitalized patients with severe COVID‐19: a retrospective cohort study.
33217033	"Comparison of Infection Risks and Clinical Outcomes in Patients with and without SARS-CoV-2 Lung Infection under Renin-Angiotensin-Aldosterone-System Blockade - Systematic Review and Meta-Analysis."
33613703	Non-steroidal anti-inflammatory drugs and susceptibility to COVID-19.
33187772	Vitamin D 25OH deficiency in COVID-19 patients admitted to a tertiary referral hospital.
33400157	Anakinra combined with methylprednisolone in patients with severe COVID-19 pneumonia and hyperinflammation: an observational cohort study.
33210547	Risk factors of mortality and contribution of treatment in patients infected with COVID-19: a retrospective propensity score matched study.
33211672	BCG vaccination history associates with decreased SARS-CoV-2 seroprevalence across a diverse cohort of healthcare workers.
33753759	Role of low-molecular weight heparin in hospitalized patients with SARS-CoV-2 pneumonia: a prospective observational study.
35551297	Lack of efficacy of standard doses of ivermectin in severe COVID-19 patients
33208294	The effect of thymosin α1 on mortality of critical COVID-19 patients: A multicenter retrospective study.
33292350	An anti-CD6 monoclonal antibody (itolizumab) reduces circulating IL-6 in severe COVID-19 elderly patients.
33209988	Comparative analysis between the use of renin–angiotensin system antagonists and clinical outcomes of hospitalized patients with COVID-19 respiratory infection.
-	Safety and immunogenicity of ChAdOx1 nCoV-19 vaccine administered in a prime-boost regimen in young and old adults(COV002): a single-blind, randomised, controlled, phase 2/3 trial.
35845297	Remdesivir Use in Patients Requiring Mechanical Ventilation due to COVID-19.
33205469	Safety and feasibility of umbilical cord mesenchymal stem cells in patients with COVID-19 pneumonia: A pilot study.
33217362	Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18–59 years
33601033	Efficacy and Safety of Favipiravir, an Oral RNA-Dependent RNA Polymerase Inhibitor, in Mild-to-Moderate COVID-19: A Randomized, Comparative, Open-Label, Multicenter, Phase 3 Clinical Trial.
33204210	Chloroquine, hydroxychloroquine, and COVID-19: systematic review and narrative synthesis of efficacy and safety.
33191600	Renin–angiotensin system inhibition and risk of infection and mortality in COVID-19: a systematic review and meta-analysis.
33195334	IL-6 Inhibition in Critically Ill COVID-19 Patients Is Associated With Increased Secondary Infections.
34837230	Efficacy and safety of lopinavir/ritonavir in the treatment of COVID-19: A systematic review.
33200828	Tocilizumab in hospitalized patients with COVID-19: Clinical outcomes, inflammatory marker kinetics, and safety.
35443522	Comparison of efficacy of dexamethasone and methylprednisolone in moderate to severe covid 19 disease.
33185785	Low molecular weight heparin in COVID-19 patients prevents delirium and shortens hospitalization.
35775296	Clinical characteristics and fatal outcomes of hypertension in patients with severe COVID-19.
33415131	Comorbidities, Cardiovascular Therapies, and COVID-19 Mortality: A Nationwide, Italian Observational Study (ItaliCO).
33190637	Mortality and other adverse outcomes in patients with type 2 diabetes mellitus admitted for COVID-19 in association with glucose-lowering drugs: a nationwide cohort study.
32907890	Elevated D-dimers and lack of anticoagulation predict PE in severe COVID-19 patients.
33194450	The efficacy of IL-6 inhibitor Tocilizumab in reducing severe COVID-19 mortality: a systematic review.
34534511	A randomized clinical trial of the efficacy and safety of interferon β-1a in treatment of severe COVID-19.
33189888	Effectiveness and safety of intravenous tocilizumab to treat COVID-19-associated hyperinflammatory syndrome: Covizumab-6 observational cohort.
35577631	Randomized, double-blinded and placebo-controlled phase II trial of an inactivated SARS-CoV-2 vaccine in healthy adults.
35905032	Prophylactic or therapeutic doses of heparins for COVID‐19 infection? A retrospective study.
